t,ts,v
"2023-06-26T08:27:39",1687760859,13.440671
"2023-06-26T10:27:54",1687768074,14.035393
"2023-06-26T12:28:10",1687775290,14.290273
"2023-06-26T14:28:25",1687782505,15.067656
"2023-06-26T16:28:41",1687789721,14.842511
"2023-06-26T18:28:56",1687796936,14.001407
"2023-06-26T20:29:12",1687804152,13.992912
"2023-06-26T22:29:27",1687811367,12.990384
"2023-06-27T00:29:43",1687818583,12.947904
"2023-06-27T02:29:58",1687825798,12.939407
"2023-06-27T04:30:14",1687833014,12.909673
"2023-06-27T06:30:29",1687840229,12.943655
"2023-06-27T08:30:45",1687847445,14.515416
"2023-06-27T10:31:00",1687854660,14.829767
"2023-06-27T12:31:16",1687861876,14.167081
"2023-06-27T14:31:31",1687869091,14.179825
"2023-06-27T16:31:47",1687876307,14.090616
"2023-06-27T18:32:02",1687883522,14.201063
"2023-06-27T20:32:18",1687890738,13.801752
"2023-06-27T22:32:33",1687897953,12.947904
"2023-06-28T00:32:49",1687905169,12.888433
"2023-06-28T02:33:04",1687912384,12.850200
"2023-06-28T04:33:20",1687919600,12.837456
"2023-06-28T06:33:35",1687926815,12.816216
"2023-06-28T08:33:51",1687934031,12.986135
"2023-06-28T10:34:07",1687941247,13.538376
"2023-06-28T12:34:22",1687948462,13.555368
"2023-06-28T14:34:38",1687955678,14.804278
"2023-06-28T16:34:53",1687962893,14.175577
"2023-06-28T18:35:09",1687970109,14.124600
"2023-06-28T20:35:24",1687977324,14.069376
"2023-06-28T22:35:40",1687984540,12.986135
"2023-06-29T00:35:55",1687991755,12.939407
"2023-06-29T02:36:11",1687998971,12.901175
"2023-06-29T04:36:26",1688006186,12.858696
"2023-06-29T06:36:42",1688013402,12.879936
"2023-06-29T08:36:57",1688020617,13.173048
"2023-06-29T10:37:13",1688027833,13.784760
"2023-06-29T12:37:28",1688035048,14.808527
"2023-06-29T14:37:44",1688042264,14.188321
"2023-06-29T16:37:59",1688049479,14.201063
"2023-06-29T18:38:15",1688056695,14.018400
"2023-06-29T20:38:30",1688063910,13.869720
"2023-06-29T22:38:46",1688071126,12.998878
"2023-06-30T00:39:01",1688078341,12.922417
"2023-06-30T02:39:17",1688085557,12.854448
"2023-06-30T04:39:32",1688092772,12.845952
"2023-06-30T06:39:48",1688099988,12.837456
"2023-06-30T08:40:03",1688107203,14.379480
"2023-06-30T10:40:19",1688114419,14.825519
"2023-06-30T12:40:35",1688121635,14.150088
"2023-06-30T14:40:50",1688128850,14.184072
"2023-06-30T16:41:06",1688136066,14.090616
"2023-06-30T18:41:21",1688143281,14.201065
"2023-06-30T20:41:37",1688150497,14.154337
"2023-06-30T22:41:52",1688157712,12.969144
"2023-07-01T00:42:08",1688164928,12.896929
"2023-07-01T02:42:23",1688172143,12.850200
"2023-07-01T04:42:39",1688179359,12.752496
"2023-07-01T06:42:54",1688186574,12.803473
"2023-07-01T08:43:10",1688193790,12.935160
"2023-07-01T10:43:25",1688201005,13.636080
"2023-07-01T12:43:41",1688208221,14.205312
"2023-07-01T14:43:56",1688215436,14.834015
"2023-07-01T16:43:56",1688222636,14.209559
"2023-07-01T18:44:12",1688229852,13.699800
"2023-07-01T20:44:27",1688237067,13.003126
"2023-07-01T22:44:27",1688244267,12.450888
"2023-07-02T00:44:27",1688251467,12.293712
"2023-07-02T02:44:42",1688258682,12.684527
"2023-07-02T04:44:58",1688265898,12.735503
"2023-07-02T06:45:14",1688273114,12.871440
"2023-07-02T08:45:29",1688280329,13.801752
"2023-07-02T10:45:45",1688287545,14.162832
"2023-07-02T12:45:45",1688294745,13.593600
"2023-07-02T14:45:45",1688301945,14.477183
"2023-07-02T16:46:01",1688309161,14.817024
"2023-07-02T18:46:16",1688316376,14.744807
"2023-07-02T20:46:32",1688323592,13.024368
"2023-07-02T22:46:47",1688330807,12.659040
"2023-07-02T22:44:20",1688330660,12.578328
"2023-07-03T00:44:36",1688337876,12.510360
"2023-07-03T02:44:51",1688345091,12.714263
"2023-07-03T04:45:07",1688352307,12.722759
"2023-07-03T06:45:23",1688359523,12.816216
"2023-07-03T08:45:38",1688366738,13.797503
"2023-07-03T10:45:54",1688373954,13.844233
"2023-07-03T12:46:09",1688381169,14.171328
"2023-07-03T14:46:25",1688388385,14.239296
"2023-07-03T16:46:40",1688395600,14.617368
"2023-07-03T18:46:56",1688402816,14.141592
"2023-07-03T20:47:12",1688410032,13.062599
"2023-07-03T22:47:27",1688417247,12.986135
"2023-07-04T00:47:43",1688424463,12.918167
"2023-07-04T02:47:58",1688431678,12.892680
"2023-07-04T04:48:14",1688438894,12.879936
"2023-07-04T06:48:29",1688446109,12.990384
"2023-07-04T08:48:45",1688453325,14.294520
"2023-07-04T10:49:00",1688460540,14.171329
"2023-07-04T12:49:16",1688467756,14.133097
"2023-07-04T14:49:32",1688474972,14.145841
"2023-07-04T16:49:47",1688482187,14.150088
"2023-07-04T18:50:03",1688489403,14.111856
"2023-07-04T20:50:18",1688496618,13.670064
"2023-07-04T22:50:34",1688503834,12.956400
"2023-07-05T00:50:50",1688511050,12.905424
"2023-07-05T02:51:05",1688518265,12.888433
"2023-07-05T04:51:21",1688525481,12.845952
"2023-07-05T06:51:36",1688532696,12.879936
"2023-07-05T08:51:52",1688539912,12.854448
"2023-07-05T10:52:07",1688547127,13.419432
"2023-07-05T12:52:23",1688554343,14.545153
"2023-07-05T14:52:38",1688561558,14.842511
"2023-07-05T16:52:54",1688568774,14.184072
"2023-07-05T18:53:10",1688575990,14.196815
"2023-07-05T20:53:25",1688583205,14.039640
"2023-07-05T22:53:41",1688590421,12.943655
"2023-07-06T00:53:56",1688597636,12.901176
"2023-07-06T02:54:12",1688604852,12.850200
"2023-07-06T04:54:28",1688612068,12.803473
"2023-07-06T06:54:43",1688619283,12.820465
"2023-07-06T08:54:59",1688626499,14.328504
"2023-07-06T10:55:14",1688633714,14.727816
"2023-07-06T12:55:30",1688640930,14.162832
"2023-07-06T14:55:45",1688648145,14.184072
"2023-07-06T16:56:01",1688655361,14.205312
"2023-07-06T18:56:16",1688662576,14.196815
"2023-07-06T20:56:32",1688669792,14.090616
"2023-07-06T22:56:47",1688677007,12.939407
"2023-07-07T00:57:03",1688684223,12.922417
"2023-07-07T02:57:19",1688691439,12.888433
"2023-07-07T04:57:34",1688698654,12.837456
"2023-07-07T06:57:50",1688705870,12.828959
"2023-07-07T08:58:05",1688713085,14.485680
"2023-07-07T10:58:21",1688720301,14.829767
"2023-07-07T12:58:37",1688727517,14.133097
"2023-07-07T14:58:37",1688734717,14.171328
"2023-07-07T16:58:37",1688741917,14.201063
"2023-07-07T18:58:37",1688749117,13.215528
"2023-07-07T20:58:37",1688756317,12.952151
"2023-07-07T22:58:53",1688763533,12.637799
"2023-07-08T00:59:08",1688770748,12.654793
"2023-07-08T02:59:24",1688777964,12.667537
"2023-07-08T04:59:39",1688785179,12.603816
"2023-07-08T06:59:55",1688792395,12.824712
"2023-07-08T09:00:10",1688799610,13.801752
"2023-07-08T11:00:26",1688806826,13.967424
"2023-07-08T13:00:41",1688814041,14.065127
"2023-07-08T15:00:57",1688821257,14.175575
"2023-07-08T17:01:12",1688828472,14.481432
"2023-07-08T19:01:28",1688835688,14.052383
"2023-07-08T21:01:44",1688842904,13.325976
"2023-07-08T23:01:59",1688850119,13.003128
"2023-07-09T01:02:15",1688857335,12.981888
"2023-07-09T03:02:30",1688864550,12.964895
"2023-07-09T05:02:46",1688871766,12.884184
"2023-07-09T07:03:01",1688878981,13.079592
"2023-07-09T09:03:17",1688886197,14.196817
"2023-07-09T11:03:32",1688893412,14.867999
"2023-07-09T13:03:48",1688900628,14.184072
"2023-07-09T15:04:03",1688907843,14.171328
"2023-07-09T17:04:19",1688915059,13.410936
"2023-07-09T19:04:35",1688922275,14.834017
"2023-07-09T21:04:50",1688929490,13.517136
"2023-07-09T23:05:06",1688936706,12.935160
"2023-07-10T01:05:21",1688943921,12.905423
"2023-07-10T03:05:37",1688951137,12.858696
"2023-07-10T05:05:53",1688958353,12.837456
"2023-07-10T07:06:08",1688965568,12.922415
"2023-07-10T09:06:24",1688972784,14.740560
"2023-07-10T11:06:39",1688979999,14.192568
"2023-07-10T13:06:55",1688987215,14.209559
"2023-07-10T15:07:10",1688994430,14.150088
"2023-07-10T17:07:26",1689001646,14.213808
"2023-07-10T19:07:41",1689008861,13.988665
"2023-07-10T21:07:57",1689016077,13.776263
"2023-07-10T23:08:13",1689023293,12.892680
"2023-07-11T01:08:28",1689030508,12.884184
"2023-07-11T03:08:44",1689037724,12.862944
"2023-07-11T05:08:59",1689044939,12.824712
"2023-07-11T07:09:15",1689052155,12.926663
"2023-07-11T09:09:30",1689059370,14.218056
"2023-07-11T11:09:46",1689066586,14.821272
"2023-07-11T13:10:02",1689073802,14.205312
"2023-07-11T15:10:17",1689081017,14.192568
"2023-07-11T17:10:33",1689088233,14.188319
"2023-07-11T19:10:49",1689095449,14.167081
"2023-07-11T21:11:04",1689102664,13.861224
"2023-07-11T23:11:20",1689109880,12.956400
"2023-07-12T01:11:35",1689117095,12.905424
"2023-07-12T03:11:51",1689124311,12.837456
"2023-07-12T05:12:06",1689131526,12.765240
"2023-07-12T07:12:22",1689138742,12.892680
"2023-07-12T09:12:37",1689145957,13.822992
"2023-07-12T11:12:53",1689153173,14.829767
"2023-07-12T13:13:09",1689160389,14.179825
"2023-07-12T15:13:24",1689167604,14.201063
"2023-07-12T17:13:40",1689174820,14.201063
"2023-07-12T19:13:55",1689182035,14.158583
"2023-07-12T21:14:11",1689189251,13.568112
"2023-07-12T23:14:27",1689196467,12.879936
"2023-07-13T01:14:42",1689203682,12.892680
"2023-07-13T03:14:58",1689210898,12.824712
"2023-07-13T05:15:13",1689218113,12.773736
"2023-07-13T07:15:29",1689225329,12.837456
"2023-07-13T09:15:44",1689232544,13.899457
"2023-07-13T11:16:00",1689239760,14.838263
"2023-07-13T13:16:15",1689246975,14.192569
"2023-07-13T15:16:31",1689254191,14.171329
"2023-07-13T17:16:47",1689261407,14.150088
"2023-07-13T19:17:02",1689268622,14.162832
"2023-07-13T21:17:18",1689275838,13.954679
"2023-07-13T23:17:33",1689283053,12.913920
"2023-07-14T01:17:49",1689290269,12.901176
"2023-07-14T03:18:05",1689297485,12.862944
"2023-07-14T05:18:20",1689304700,12.807719
"2023-07-14T07:18:36",1689311916,12.803472
"2023-07-14T09:18:51",1689319131,14.073624
"2023-07-14T11:19:07",1689326347,14.727817
"2023-07-14T13:19:22",1689333562,14.179825
"2023-07-14T15:19:38",1689340778,14.175575
"2023-07-14T17:19:53",1689347993,14.150088
"2023-07-14T19:20:09",1689355209,14.048136
"2023-07-14T21:20:25",1689362425,13.079592
"2023-07-14T23:20:41",1689369641,12.221497
"2023-07-15T01:20:41",1689376841,12.446640
"2023-07-15T03:20:56",1689384056,12.790728
"2023-07-15T05:21:12",1689391272,12.697271
"2023-07-15T07:21:27",1689398487,12.862944
"2023-07-15T09:21:43",1689405703,13.712544
"2023-07-15T11:21:59",1689412919,13.224024
"2023-07-15T13:22:14",1689420134,13.895207
"2023-07-15T15:22:30",1689427350,13.912199
"2023-07-15T17:22:46",1689434566,13.602097
"2023-07-15T19:23:01",1689441781,13.648824
"2023-07-15T21:23:17",1689448997,13.300488
"2023-07-15T23:23:32",1689456212,13.024368
"2023-07-16T01:23:48",1689463428,12.973392
"2023-07-16T03:24:03",1689470643,12.952151
"2023-07-16T05:24:19",1689477859,12.918169
"2023-07-16T07:24:35",1689485075,13.032863
"2023-07-16T09:24:50",1689492290,14.494176
"2023-07-16T11:25:06",1689499506,14.787288
"2023-07-16T13:25:21",1689506721,14.838264
"2023-07-16T15:25:37",1689513937,14.137344
"2023-07-16T17:25:53",1689521153,14.192568
"2023-07-16T19:26:08",1689528368,14.218056
"2023-07-16T21:26:24",1689535584,13.517136
"2023-07-16T23:26:39",1689542799,12.990384
"2023-07-17T01:26:55",1689550015,12.969144
"2023-07-17T03:27:10",1689557230,12.884184
"2023-07-17T05:27:26",1689564446,12.867192
"2023-07-17T07:27:41",1689571661,12.960648
"2023-07-17T09:27:57",1689578877,14.795784
"2023-07-17T11:28:13",1689586093,14.162832
"2023-07-17T13:28:28",1689593308,14.175577
"2023-07-17T15:28:44",1689600524,14.188321
"2023-07-17T17:28:59",1689607739,14.192568
"2023-07-17T19:29:15",1689614955,14.031145
"2023-07-17T21:29:30",1689622170,13.287745
"2023-07-17T23:29:46",1689629386,12.952151
"2023-07-18T01:30:02",1689636602,12.884184
"2023-07-18T03:30:17",1689643817,12.858696
"2023-07-18T05:30:33",1689651033,12.833208
"2023-07-18T07:30:48",1689658248,13.113576
"2023-07-18T09:31:04",1689665464,14.842511
"2023-07-18T11:31:20",1689672680,14.184072
"2023-07-18T13:31:35",1689679895,14.209559
"2023-07-18T15:31:51",1689687111,14.184072
"2023-07-18T17:32:06",1689694326,14.179823
"2023-07-18T19:32:22",1689701542,14.179825
"2023-07-18T21:32:37",1689708757,12.973392
"2023-07-18T23:32:53",1689715973,12.896929
"2023-07-19T01:33:08",1689723188,12.875689
"2023-07-19T03:33:24",1689730404,12.875689
"2023-07-19T05:33:40",1689737620,12.807721
"2023-07-19T07:33:55",1689744835,12.964895
"2023-07-19T09:34:11",1689752051,14.188319
"2023-07-19T11:34:27",1689759267,14.587631
"2023-07-19T13:34:42",1689766482,14.179823
"2023-07-19T15:34:58",1689773698,14.209559
