t,ts,v
"2023-06-26T08:30:18",1687761018,12.880710
"2023-06-26T10:30:34",1687768234,13.544485
"2023-06-26T12:30:49",1687775449,14.026049
"2023-06-26T14:31:05",1687782665,14.308043
"2023-06-26T16:31:20",1687789880,13.718020
"2023-06-26T18:31:36",1687797096,13.731036
"2023-06-26T20:31:51",1687804311,12.819972
"2023-06-26T22:32:07",1687811527,12.980492
"2023-06-27T00:32:23",1687818743,12.893725
"2023-06-27T02:32:38",1687825958,12.698497
"2023-06-27T04:32:54",1687833174,12.893725
"2023-06-27T06:33:09",1687840389,12.885048
"2023-06-27T08:33:25",1687847605,13.492424
"2023-06-27T10:33:40",1687854820,13.518454
"2023-06-27T12:33:56",1687862036,14.342751
"2023-06-27T14:34:11",1687869251,13.622577
"2023-06-27T16:34:27",1687876467,13.396980
"2023-06-27T18:34:42",1687883682,13.132338
"2023-06-27T20:34:58",1687890898,12.954463
"2023-06-27T22:35:13",1687898113,12.945786
"2023-06-28T00:35:29",1687905329,12.819972
"2023-06-28T02:35:44",1687912544,12.607389
"2023-06-28T04:36:00",1687919760,12.776588
"2023-06-28T06:36:15",1687926975,12.767912
"2023-06-28T08:36:31",1687934191,12.806956
"2023-06-28T10:36:46",1687941406,12.624743
"2023-06-28T12:37:02",1687948622,13.036893
"2023-06-28T14:37:17",1687955837,13.466394
"2023-06-28T16:37:33",1687963053,13.314549
"2023-06-28T18:37:48",1687970268,13.783096
"2023-06-28T20:38:04",1687977484,13.331903
"2023-06-28T22:38:20",1687984700,12.997847
"2023-06-29T00:38:35",1687991915,12.737542
"2023-06-29T02:38:51",1687999131,12.915418
"2023-06-29T04:39:06",1688006346,12.859018
"2023-06-29T06:39:22",1688013562,12.859018
"2023-06-29T08:39:37",1688020777,12.598714
"2023-06-29T10:39:53",1688027993,13.097631
"2023-06-29T12:40:08",1688035208,13.622577
"2023-06-29T14:40:24",1688042424,13.735374
"2023-06-29T16:40:39",1688049639,14.186569
"2023-06-29T18:40:55",1688056855,13.292859
"2023-06-29T20:41:10",1688064070,13.227781
"2023-06-29T22:41:26",1688071286,12.711512
"2023-06-30T00:41:42",1688078502,12.702835
"2023-06-30T02:41:57",1688085717,12.854680
"2023-06-30T04:42:13",1688092933,12.824310
"2023-06-30T06:42:28",1688100148,12.798281
"2023-06-30T08:42:44",1688107364,13.227781
"2023-06-30T10:42:59",1688114579,13.561838
"2023-06-30T12:43:15",1688121795,13.618237
"2023-06-30T14:43:30",1688129010,13.427348
"2023-06-30T16:43:46",1688136226,13.791774
"2023-06-30T18:44:01",1688143441,13.154028
"2023-06-30T20:44:17",1688150657,13.288519
"2023-06-30T22:44:32",1688157872,12.950125
