2021-11-26T09:57:45	1637913465	12.73
2021-11-26T13:58:00	1637927880	14.64
2021-11-26T17:58:16	1637942296	13.95
2021-11-26T21:58:31	1637956711	13.13
2021-11-27T01:58:47	1637971127	12.85
2021-11-27T05:59:02	1637985542	12.75
2021-11-27T09:59:18	1637999958	12.72
2021-11-27T13:59:33	1638014373	14.63
2021-11-27T17:59:49	1638028789	13.79
2021-11-27T22:00:04	1638043204	13.17
2021-11-28T02:00:20	1638057620	12.85
2021-11-28T06:00:36	1638072036	12.76
2021-11-28T10:00:51	1638086451	12.71
2021-11-28T14:01:07	1638100867	13.29
2021-11-28T18:01:22	1638115282	13.96
2021-11-28T22:01:38	1638129698	13.32
2021-11-29T02:01:53	1638144113	12.89
2021-11-29T06:02:09	1638158529	12.77
2021-11-29T10:02:24	1638172944	12.69
2021-11-29T14:02:40	1638187360	13.96
2021-11-29T18:02:55	1638201775	13.97
2021-11-29T22:03:11	1638216191	13.28
2021-11-30T02:03:26	1638230606	12.90
2021-11-30T06:03:42	1638245022	12.76
2021-11-30T10:03:57	1638259437	12.73
2021-11-30T14:04:13	1638273853	12.97
2021-11-30T18:04:29	1638288269	13.95
2021-11-30T22:04:44	1638302684	13.19
2021-12-01T02:05:00	1638317100	12.89
2021-12-01T06:05:15	1638331515	12.79
2021-12-01T10:05:31	1638345931	12.77
2021-12-01T14:05:46	1638360346	13.63
2021-12-01T18:06:02	1638374762	13.96
2021-12-01T22:06:17	1638389177	13.31
2021-12-02T02:06:33	1638403593	12.93
2021-12-02T06:06:48	1638418008	12.83
2021-12-02T10:07:04	1638432424	12.73
2021-12-02T14:07:19	1638446839	13.27
2021-12-02T18:07:35	1638461255	13.95
2021-12-02T22:07:50	1638475670	13.33
2021-12-03T02:08:06	1638490086	12.91
2021-12-03T06:08:21	1638504501	12.73
2021-12-03T10:08:37	1638518917	12.69
2021-12-03T14:08:53	1638533333	13.06
2021-12-03T18:09:08	1638547748	13.97
2021-12-03T22:09:24	1638562164	13.29
2021-12-04T02:09:39	1638576579	12.89
2021-12-04T06:09:55	1638590995	12.76
2021-12-04T10:10:10	1638605410	12.73
2021-12-04T14:10:26	1638619826	12.97
2021-12-04T18:10:41	1638634241	13.87
2021-12-04T22:10:57	1638648657	13.16
2021-12-05T02:11:12	1638663072	12.87
2021-12-05T06:11:28	1638677488	12.75
2021-12-05T10:11:43	1638691903	12.73
2021-12-05T14:11:59	1638706319	13.02
2021-12-05T18:12:14	1638720734	13.96
2021-12-05T22:12:30	1638735150	13.20
2021-12-06T02:12:46	1638749566	12.86
2021-12-06T06:13:01	1638763981	12.77
2021-12-06T10:13:17	1638778397	12.72
2021-12-06T14:13:32	1638792812	12.76
2021-12-06T18:13:48	1638807228	14.65
2021-12-06T22:14:03	1638821643	13.45
2021-12-07T02:14:19	1638836059	12.96
2021-12-07T06:14:34	1638850474	12.79
2021-12-07T10:14:50	1638864890	12.72
2021-12-07T14:15:05	1638879305	13.25
2021-12-07T18:15:21	1638893721	13.94
2021-12-07T22:15:36	1638908136	13.44
2021-12-08T02:15:52	1638922552	12.97
2021-12-08T06:16:07	1638936967	12.83
2021-12-08T10:16:23	1638951383	12.72
2021-12-08T14:16:39	1638965799	12.86
2021-12-08T18:16:54	1638980214	13.95
2021-12-08T22:17:10	1638994630	13.48
2021-12-09T02:17:25	1639009045	13.00
2021-12-09T06:17:41	1639023461	12.80
2021-12-09T10:17:56	1639037876	12.73
2021-12-09T14:18:12	1639052292	12.82
2021-12-09T18:18:27	1639066707	13.96
2021-12-09T22:18:43	1639081123	13.49
2021-12-10T02:18:58	1639095538	12.97
2021-12-10T06:19:14	1639109954	12.79
2021-12-10T10:19:29	1639124369	12.70
2021-12-10T14:19:45	1639138785	12.73
2021-12-10T18:20:00	1639153200	14.64
2021-12-10T22:20:16	1639167616	13.43
2021-12-11T02:20:32	1639182032	12.95
2021-12-11T06:20:47	1639196447	12.79
2021-12-11T10:21:03	1639210863	12.71
2021-12-11T14:21:18	1639225278	12.71
2021-12-11T18:21:34	1639239694	13.96
2021-12-11T22:21:49	1639254109	13.59
2021-12-12T02:22:05	1639268525	13.01
2021-12-12T06:22:20	1639282940	12.80
2021-12-12T10:22:36	1639297356	12.75
2021-12-12T14:22:51	1639311771	12.71
2021-12-12T18:23:07	1639326187	14.63
2021-12-12T22:23:22	1639340602	13.45
2021-12-13T02:23:38	1639355018	12.97
2021-12-13T06:23:53	1639369433	12.80
2021-12-13T10:24:09	1639383849	12.79
2021-12-13T14:24:25	1639398265	12.76
2021-12-13T18:24:40	1639412680	14.62
2021-12-13T22:24:56	1639427096	13.61
2021-12-14T02:25:11	1639441511	13.00
2021-12-14T06:25:27	1639455927	12.86
2021-12-14T10:25:42	1639470342	12.79
2021-12-14T14:25:58	1639484758	12.74
2021-12-14T18:26:13	1639499173	13.43
2021-12-14T22:26:29	1639513589	13.32
2021-12-15T02:26:44	1639528004	12.90
2021-12-15T06:27:00	1639542420	12.79
2021-12-15T10:27:15	1639556835	12.73
2021-12-15T14:27:31	1639571251	12.75
2021-12-15T18:27:46	1639585666	14.64
2021-12-15T22:28:02	1639600082	13.54
2021-12-16T02:28:18	1639614498	13.00
2021-12-16T06:28:33	1639628913	12.86
2021-12-16T10:28:49	1639643329	12.75
2021-12-16T14:29:04	1639657744	12.72
2021-12-16T18:29:20	1639672160	14.69
2021-12-16T22:29:35	1639686575	13.79
2021-12-17T02:29:51	1639700991	13.06
2021-12-17T06:30:06	1639715406	12.85
2021-12-17T10:30:22	1639729822	12.79
2021-12-17T14:30:37	1639744237	12.71
2021-12-17T18:30:53	1639758653	14.65
2021-12-17T22:31:08	1639773068	13.67
2021-12-18T02:31:24	1639787484	13.01
2021-12-18T06:31:40	1639801900	12.85
2021-12-18T10:31:55	1639816315	12.77
2021-12-18T14:32:11	1639830731	12.74
2021-12-18T18:32:26	1639845146	14.64
2021-12-18T22:32:42	1639859562	13.71
2021-12-19T02:32:57	1639873977	13.03
2021-12-19T06:33:13	1639888393	12.85
2021-12-19T10:33:28	1639902808	12.77
2021-12-19T14:33:44	1639917224	12.73
2021-12-19T18:33:59	1639931639	13.66
2021-12-19T22:34:15	1639946055	13.71
2021-12-20T02:34:30	1639960470	13.01
2021-12-20T06:34:46	1639974886	12.84
2021-12-20T10:35:01	1639989301	12.75
2021-12-20T14:35:17	1640003717	12.72
2021-12-20T18:35:33	1640018133	14.63
2021-12-20T22:35:48	1640032548	13.88
2021-12-21T02:36:04	1640046964	13.07
2021-12-21T06:36:19	1640061379	12.85
2021-12-21T10:36:35	1640075795	12.74
2021-12-21T14:36:50	1640090210	12.69
2021-12-21T18:37:06	1640104626	14.26
2021-12-21T22:37:21	1640119041	13.94
2021-12-22T02:37:37	1640133457	13.15
2021-12-22T06:37:52	1640147872	12.82
2021-12-22T10:38:08	1640162288	12.69
2021-12-22T14:38:23	1640176703	12.66
2021-12-22T18:38:39	1640191119	14.63
2021-12-22T22:38:55	1640205535	13.97
2021-12-23T02:39:10	1640219950	13.19
2021-12-23T06:39:26	1640234366	12.82
2021-12-23T10:39:41	1640248781	12.69
2021-12-23T14:39:57	1640263197	12.69
2021-12-23T18:40:12	1640277612	13.49
2021-12-23T22:40:28	1640292028	13.91
2021-12-24T02:40:43	1640306443	13.12
2021-12-24T06:40:59	1640320859	12.83
2021-12-24T10:41:14	1640335274	12.72
2021-12-24T14:41:30	1640349690	12.71
2021-12-24T18:41:45	1640364105	13.16
2021-12-24T22:42:01	1640378521	14.20
2021-12-25T02:42:17	1640392937	13.13
2021-12-25T06:42:32	1640407352	12.87
2021-12-25T10:42:48	1640421768	12.75
2021-12-25T14:43:03	1640436183	12.71
2021-12-25T18:43:19	1640450599	13.68
2021-12-25T22:43:34	1640465014	13.97
2021-12-26T02:43:50	1640479430	13.22
2021-12-26T06:44:05	1640493845	12.85
2021-12-26T10:44:21	1640508261	12.69
2021-12-26T14:44:36	1640522676	12.66
2021-12-26T18:44:52	1640537092	14.58
2021-12-26T22:45:07	1640551507	13.95
2021-12-27T02:45:23	1640565923	13.24
2021-12-27T06:45:38	1640580338	12.86
2021-12-27T10:45:54	1640594754	12.71
2021-12-27T14:46:10	1640609170	12.69
2021-12-27T18:46:25	1640623585	13.23
2021-12-27T22:46:41	1640638001	13.97
2021-12-28T02:46:56	1640652416	13.19
2021-12-28T06:47:12	1640666832	12.87
2021-12-28T10:47:27	1640681247	12.75
2021-12-28T14:47:43	1640695663	12.71
2021-12-28T18:47:58	1640710078	13.06
2021-12-28T22:48:14	1640724494	14.65
2021-12-29T02:48:29	1640738909	13.27
2021-12-29T06:48:45	1640753325	12.93
2021-12-29T10:49:00	1640767740	12.79
2021-12-29T14:49:16	1640782156	12.71
2021-12-29T18:49:32	1640796572	13.10
2021-12-29T22:49:47	1640810987	13.86
2021-12-30T02:50:03	1640825403	13.10
2021-12-30T06:50:18	1640839818	12.85
2021-12-30T10:50:34	1640854234	12.79
2021-12-30T14:50:49	1640868649	12.73
2021-12-30T18:51:05	1640883065	13.33
2021-12-30T22:51:20	1640897480	13.97
2021-12-31T02:51:36	1640911896	13.12
2021-12-31T06:51:51	1640926311	12.91
2021-12-31T10:52:07	1640940727	12.83
2021-12-31T14:52:22	1640955142	12.78
2021-12-31T18:52:38	1640969558	13.30
2021-12-31T22:52:54	1640983974	13.97
2022-01-01T02:53:09	1640998389	13.25
2022-01-01T06:53:25	1641012805	12.95
2022-01-01T10:53:40	1641027220	12.83
2022-01-01T14:53:56	1641041636	12.79
2022-01-01T18:54:11	1641056051	13.82
2022-01-01T22:54:27	1641070467	13.97
2022-01-02T02:54:42	1641084882	13.29
2022-01-02T06:54:58	1641099298	12.96
2022-01-02T10:55:13	1641113713	12.85
2022-01-02T14:55:29	1641128129	12.77
2022-01-02T18:55:44	1641142544	13.08
2022-01-02T22:56:00	1641156960	13.96
2022-01-03T02:56:16	1641171376	13.33
2022-01-03T06:56:31	1641185791	12.98
2022-01-03T10:56:47	1641200207	12.84
2022-01-03T14:57:02	1641214622	12.76
2022-01-03T18:57:18	1641229038	13.15
2022-01-03T22:57:33	1641243453	13.97
2022-01-04T02:57:49	1641257869	13.35
2022-01-04T06:58:04	1641272284	12.95
2022-01-04T10:58:20	1641286700	12.81
2022-01-04T14:58:35	1641301115	12.75
2022-01-04T18:58:51	1641315531	12.87
2022-01-04T22:59:06	1641329946	13.97
2022-01-05T02:59:22	1641344362	13.38
2022-01-05T06:59:38	1641358778	12.94
2022-01-05T10:59:53	1641373193	12.79
2022-01-05T15:00:09	1641387609	12.71
2022-01-05T19:00:24	1641402024	12.71
2022-01-05T23:00:40	1641416440	13.97
2022-01-06T03:00:55	1641430855	13.43
2022-01-06T07:01:11	1641445271	12.95
2022-01-06T11:01:26	1641459686	12.75
2022-01-06T15:01:42	1641474102	12.69
2022-01-06T19:01:57	1641488517	12.85
2022-01-06T23:02:13	1641502933	13.97
2022-01-07T03:02:29	1641517349	13.49
2022-01-07T07:02:44	1641531764	12.96
2022-01-07T11:03:00	1641546180	12.79
2022-01-07T15:03:15	1641560595	12.69
2022-01-07T19:03:31	1641575011	12.81
2022-01-07T23:03:46	1641589426	13.96
2022-01-08T03:04:02	1641603842	13.57
2022-01-08T07:04:17	1641618257	12.99
2022-01-08T11:04:33	1641632673	12.79
2022-01-08T15:04:48	1641647088	12.69
2022-01-08T19:05:04	1641661504	12.69
2022-01-08T23:05:19	1641675919	13.96
2022-01-09T03:05:35	1641690335	13.47
2022-01-09T07:05:51	1641704751	12.95
2022-01-09T11:06:06	1641719166	12.79
2022-01-09T15:06:22	1641733582	12.70
2022-01-09T19:06:37	1641747997	12.69
2022-01-09T23:06:53	1641762413	13.98
2022-01-10T03:07:08	1641776828	13.65
2022-01-10T07:07:24	1641791244	13.03
2022-01-10T11:07:39	1641805659	12.80
2022-01-10T15:07:55	1641820075	12.69
2022-01-10T19:08:10	1641834490	12.69
2022-01-10T23:08:26	1641848906	13.95
2022-01-11T03:08:41	1641863321	13.66
2022-01-11T07:08:57	1641877737	13.03
2022-01-11T11:09:13	1641892153	12.80
2022-01-11T15:09:28	1641906568	12.70
2022-01-11T19:09:44	1641920984	12.69
2022-01-11T23:09:59	1641935399	13.96
2022-01-12T03:10:15	1641949815	13.74
2022-01-12T07:10:30	1641964230	13.05
2022-01-12T11:10:46	1641978646	12.81
2022-01-12T15:11:01	1641993061	12.70
2022-01-12T19:11:17	1642007477	12.69
2022-01-12T23:11:32	1642021892	13.99
2022-01-13T03:11:48	1642036308	13.73
2022-01-13T07:12:03	1642050723	13.05
2022-01-13T11:12:19	1642065139	12.82
2022-01-13T15:12:35	1642079555	12.71
2022-01-13T19:12:50	1642093970	12.69
2022-01-13T23:13:06	1642108386	14.64
2022-01-14T03:13:21	1642122801	13.73
2022-01-14T07:13:37	1642137217	13.05
2022-01-14T11:13:52	1642151632	12.82
2022-01-14T15:14:08	1642166048	12.72
2022-01-14T19:14:23	1642180463	12.69
2022-01-14T23:14:39	1642194879	14.64
2022-01-15T03:14:54	1642209294	13.77
2022-01-15T07:15:10	1642223710	13.05
2022-01-15T11:15:26	1642238126	12.83
2022-01-15T15:15:41	1642252541	12.72
2022-01-15T19:15:57	1642266957	12.69
2022-01-15T23:16:12	1642281372	14.46
2022-01-16T03:16:28	1642295788	13.84
2022-01-16T07:16:43	1642310203	13.09
2022-01-16T11:16:59	1642324619	12.81
2022-01-16T15:17:14	1642339034	12.70
2022-01-16T19:17:30	1642353450	12.69
2022-01-16T23:17:45	1642367865	14.87
2022-01-17T03:18:01	1642382281	13.96
2022-01-17T07:18:16	1642396696	13.15
2022-01-17T11:18:32	1642411112	12.84
2022-01-17T15:18:48	1642425528	12.72
2022-01-17T19:19:03	1642439943	12.69
2022-01-17T23:19:19	1642454359	14.67
2022-01-18T03:19:34	1642468774	13.97
2022-01-18T07:19:50	1642483190	13.15
2022-01-18T11:20:05	1642497605	12.84
2022-01-18T15:20:21	1642512021	12.73
2022-01-18T19:20:36	1642526436	12.69
2022-01-18T23:20:52	1642540852	14.63
2022-01-19T03:21:07	1642555267	13.93
2022-01-19T07:21:23	1642569683	13.13
2022-01-19T11:21:39	1642584099	12.83
2022-01-19T15:21:54	1642598514	12.71
2022-01-19T19:22:10	1642612930	12.69
2022-01-19T23:22:25	1642627345	13.52
2022-01-20T03:22:41	1642641761	13.70
2022-01-20T07:22:56	1642656176	13.03
2022-01-20T11:23:12	1642670592	12.79
2022-01-20T15:23:27	1642685007	12.70
2022-01-20T19:23:43	1642699423	12.69
2022-01-20T23:23:58	1642713838	14.63
2022-01-21T03:24:14	1642728254	13.95
2022-01-21T07:24:29	1642742669	13.21
2022-01-21T11:24:45	1642757085	12.85
2022-01-21T15:25:01	1642771501	12.71
2022-01-21T19:25:16	1642785916	12.69
2022-01-21T23:25:32	1642800332	14.65
2022-01-22T03:25:47	1642814747	13.96
2022-01-22T07:26:03	1642829163	13.25
2022-01-22T11:26:18	1642843578	12.87
2022-01-22T15:26:34	1642857994	12.73
2022-01-22T19:26:49	1642872409	12.68
2022-01-22T23:27:05	1642886825	14.61
2022-01-23T03:27:20	1642901240	13.97
2022-01-23T07:27:36	1642915656	13.17
2022-01-23T11:27:52	1642930072	12.85
2022-01-23T15:28:07	1642944487	12.74
2022-01-23T19:28:23	1642958903	12.71
2022-01-23T23:28:38	1642973318	14.62
2022-01-24T03:28:54	1642987734	13.97
2022-01-24T07:29:09	1643002149	13.28
2022-01-24T11:29:25	1643016565	12.90
2022-01-24T15:29:40	1643030980	12.75
2022-01-24T19:29:56	1643045396	12.70
2022-01-24T23:30:11	1643059811	14.63
2022-01-25T03:30:27	1643074227	13.96
2022-01-25T07:30:43	1643088643	13.31
2022-01-25T11:30:58	1643103058	12.89
2022-01-25T15:31:14	1643117474	12.75
2022-01-25T19:31:29	1643131889	12.69
2022-01-25T23:31:45	1643146305	13.53
2022-01-26T03:32:00	1643160720	13.96
2022-01-26T07:32:16	1643175136	13.27
2022-01-26T11:32:31	1643189551	12.90
2022-01-26T15:32:47	1643203967	12.71
2022-01-26T19:33:02	1643218382	12.69
2022-01-26T23:33:18	1643232798	13.12
2022-01-27T03:33:34	1643247214	13.97
2022-01-27T07:33:49	1643261629	13.35
2022-01-27T11:34:05	1643276045	12.91
2022-01-27T15:34:20	1643290460	12.75
2022-01-27T19:34:36	1643304876	12.70
2022-01-27T23:34:51	1643319291	13.15
2022-01-28T03:35:07	1643333707	13.96
2022-01-28T07:35:22	1643348122	13.40
2022-01-28T11:35:38	1643362538	12.95
2022-01-28T15:35:53	1643376953	12.75
2022-01-28T19:36:09	1643391369	12.69
2022-01-28T23:36:25	1643405785	14.65
2022-01-29T03:36:40	1643420200	13.97
2022-01-29T07:36:56	1643434616	13.44
2022-01-29T11:37:11	1643449031	12.97
2022-01-29T15:37:27	1643463447	12.78
2022-01-29T19:37:42	1643477862	12.71
2022-01-29T23:37:58	1643492278	14.52
2022-01-30T03:38:13	1643506693	13.97
2022-01-30T07:38:29	1643521109	13.49
2022-01-30T11:38:44	1643535524	12.98
2022-01-30T15:39:00	1643549940	12.82
2022-01-30T19:39:15	1643564355	12.73
2022-01-30T23:39:31	1643578771	14.66
2022-01-31T03:39:47	1643593187	13.96
2022-01-31T07:40:02	1643607602	13.56
2022-01-31T11:40:18	1643622018	13.01
2022-01-31T15:40:33	1643636433	12.83
2022-01-31T19:40:49	1643650849	12.71
2022-01-31T23:41:04	1643665264	13.19
2022-02-01T03:41:20	1643679680	13.99
2022-02-01T07:41:35	1643694095	13.47
2022-02-01T11:41:51	1643708511	12.97
2022-02-01T15:42:06	1643722926	12.77
2022-02-01T19:42:22	1643737342	12.69
2022-02-01T23:42:38	1643751758	13.05
2022-02-02T03:42:53	1643766173	14.63
2022-02-02T07:43:09	1643780589	13.55
2022-02-02T11:43:24	1643795004	13.01
2022-02-02T15:43:40	1643809420	12.80
2022-02-02T19:43:55	1643823835	12.71
2022-02-02T23:44:11	1643838251	14.63
2022-02-03T03:44:26	1643852666	13.99
2022-02-03T07:44:42	1643867082	13.60
2022-02-03T11:44:57	1643881497	13.02
2022-02-03T15:45:13	1643895913	12.82
2022-02-03T19:45:29	1643910329	12.73
2022-02-03T23:45:44	1643924744	13.19
2022-02-04T03:46:00	1643939160	13.95
2022-02-04T07:46:15	1643953575	13.56
2022-02-04T11:46:31	1643967991	13.01
2022-02-04T15:46:46	1643982406	12.81
2022-02-04T19:47:02	1643996822	12.71
2022-02-04T23:47:17	1644011237	13.25
2022-02-05T03:47:33	1644025653	13.94
2022-02-05T07:47:48	1644040068	13.65
2022-02-05T11:48:04	1644054484	13.07
2022-02-05T15:48:20	1644068900	12.81
2022-02-05T19:48:35	1644083315	12.71
2022-02-05T23:48:51	1644097731	14.64
2022-02-06T03:49:06	1644112146	13.96
2022-02-06T07:49:22	1644126562	13.64
2022-02-06T11:49:37	1644140977	13.01
2022-02-06T15:49:53	1644155393	12.80
2022-02-06T19:50:08	1644169808	12.71
2022-02-06T23:50:24	1644184224	12.76
2022-02-07T03:50:39	1644198639	14.65
2022-02-07T07:50:55	1644213055	13.65
2022-02-07T11:51:11	1644227471	13.01
2022-02-07T15:51:26	1644241886	12.78
2022-02-07T19:51:42	1644256302	12.69
2022-02-07T23:51:57	1644270717	14.66
2022-02-08T03:52:13	1644285133	13.96
2022-02-08T07:52:28	1644299548	13.89
2022-02-08T11:52:44	1644313964	13.14
2022-02-08T15:52:59	1644328379	12.85
2022-02-08T19:53:15	1644342795	12.73
2022-02-08T23:53:31	1644357211	13.73
2022-02-09T03:53:46	1644371626	13.95
2022-02-09T07:54:02	1644386042	13.91
2022-02-09T11:54:17	1644400457	13.13
2022-02-09T15:54:33	1644414873	12.85
2022-02-09T19:54:48	1644429288	12.75
2022-02-09T23:55:04	1644443704	12.98
2022-02-10T03:55:19	1644458119	13.96
2022-02-10T07:55:35	1644472535	13.86
2022-02-10T11:55:50	1644486950	13.13
2022-02-10T15:56:06	1644501366	12.86
2022-02-10T19:56:22	1644515782	12.73
2022-02-10T23:56:37	1644530197	13.04
2022-02-11T03:56:53	1644544613	13.98
2022-02-11T07:57:08	1644559028	13.96
2022-02-11T11:57:24	1644573444	13.19
2022-02-11T15:57:39	1644587859	12.85
2022-02-11T19:57:55	1644602275	12.70
2022-02-11T23:58:10	1644616690	13.14
2022-02-12T03:58:26	1644631106	13.95
2022-02-12T07:58:41	1644645521	13.96
2022-02-12T11:58:57	1644659937	13.24
2022-02-12T15:59:13	1644674353	12.85
2022-02-12T19:59:28	1644688768	12.69
2022-02-12T23:59:44	1644703184	12.86
2022-02-13T03:59:59	1644717599	13.96
2022-02-13T08:00:15	1644732015	13.95
2022-02-13T12:00:30	1644746430	13.29
2022-02-13T16:00:46	1644760846	12.87
2022-02-13T20:01:01	1644775261	12.69
2022-02-14T00:01:17	1644789677	12.78
2022-02-14T04:01:32	1644804092	13.95
2022-02-14T08:01:48	1644818508	13.97
2022-02-14T12:02:04	1644832924	13.31
2022-02-14T16:02:19	1644847339	12.88
2022-02-14T20:02:35	1644861755	12.73
2022-02-15T00:02:50	1644876170	12.80
2022-02-15T04:03:06	1644890586	13.95
2022-02-15T08:03:21	1644905001	13.98
2022-02-15T12:03:37	1644919417	13.33
2022-02-15T16:03:52	1644933832	12.89
2022-02-15T20:04:08	1644948248	12.74
2022-02-16T00:04:24	1644962664	12.81
2022-02-16T04:04:39	1644977079	13.96
2022-02-16T08:04:55	1644991495	13.85
2022-02-16T12:05:10	1645005910	13.15
2022-02-16T16:05:26	1645020326	12.87
2022-02-16T20:05:41	1645034741	12.70
2022-02-17T00:05:57	1645049157	12.69
2022-02-17T04:06:12	1645063572	14.61
2022-02-17T08:06:28	1645077988	13.96
2022-02-17T12:06:43	1645092403	13.25
2022-02-17T16:06:59	1645106819	12.90
2022-02-17T20:07:15	1645121235	12.73
2022-02-18T00:07:30	1645135650	12.70
2022-02-18T04:07:46	1645150066	13.94
2022-02-18T08:08:01	1645164481	13.96
2022-02-18T12:08:17	1645178897	13.37
2022-02-18T16:08:32	1645193312	12.94
2022-02-18T20:08:48	1645207728	12.75
2022-02-19T00:09:03	1645222143	12.69
2022-02-19T04:09:19	1645236559	14.64
2022-02-19T08:09:34	1645250974	13.97
2022-02-19T12:09:50	1645265390	13.33
2022-02-19T16:10:06	1645279806	12.91
2022-02-19T20:10:21	1645294221	12.70
2022-02-20T00:10:37	1645308637	12.68
2022-02-20T04:10:52	1645323052	13.95
2022-02-20T08:11:08	1645337468	13.69
2022-02-20T12:11:23	1645351883	13.30
2022-02-20T16:11:39	1645366299	12.89
2022-02-20T20:11:54	1645380714	12.71
2022-02-21T00:12:10	1645395130	12.69
2022-02-21T04:12:26	1645409546	14.63
2022-02-21T08:12:41	1645423961	13.92
2022-02-21T12:12:57	1645438377	13.26
2022-02-21T16:13:12	1645452792	12.86
2022-02-21T20:13:28	1645467208	12.72
2022-02-22T00:13:43	1645481623	12.69
2022-02-22T04:13:59	1645496039	14.64
2022-02-22T08:14:14	1645510454	13.96
2022-02-22T12:14:30	1645524870	13.49
2022-02-22T16:14:45	1645539285	12.99
2022-02-22T20:15:01	1645553701	12.74
2022-02-23T00:15:17	1645568117	12.69
2022-02-23T04:15:32	1645582532	13.95
2022-02-23T08:15:48	1645596948	13.97
2022-02-23T12:16:03	1645611363	13.47
2022-02-23T16:16:19	1645625779	13.00
2022-02-23T20:16:34	1645640194	12.76
2022-02-24T00:16:50	1645654610	12.67
2022-02-24T04:17:05	1645669025	13.96
2022-02-24T08:17:21	1645683441	13.96
2022-02-24T12:17:37	1645697857	13.49
2022-02-24T16:17:52	1645712272	13.01
2022-02-24T20:18:08	1645726688	12.73
2022-02-25T00:18:23	1645741103	12.69
2022-02-25T04:18:39	1645755519	13.95
2022-02-25T08:18:54	1645769934	13.96
2022-02-25T12:19:10	1645784350	13.51
2022-02-25T16:19:25	1645798765	13.00
2022-02-25T20:19:41	1645813181	12.74
2022-02-26T00:19:56	1645827596	12.68
2022-02-26T04:20:12	1645842012	13.95
2022-02-26T08:20:28	1645856428	13.97
2022-02-26T12:20:43	1645870843	13.63
2022-02-26T16:20:59	1645885259	13.05
2022-02-26T20:21:14	1645899674	12.75
2022-02-27T00:21:30	1645914090	12.65
2022-02-27T04:21:45	1645928505	13.95
2022-02-27T08:22:01	1645942921	13.95
2022-02-27T12:22:16	1645957336	13.65
