"t","ts","v"
"2021-09-03T09:42:43",1630654963,14.66
"2021-09-03T10:42:59",1630658579,14.64
"2021-09-03T11:43:14",1630662194,13.96
"2021-09-03T12:43:29",1630665809,13.99
"2021-09-03T13:43:45",1630669425,13.97
"2021-09-03T14:44:00",1630673040,13.99
"2021-09-03T15:44:16",1630676656,13.99
"2021-09-03T16:44:31",1630680271,14.01
"2021-09-03T17:44:47",1630683887,13.97
"2021-09-03T18:45:02",1630687502,13.99
"2021-09-03T19:45:18",1630691118,13.97
"2021-09-03T20:45:33",1630694733,13.95
"2021-09-03T21:45:49",1630698349,13.60
"2021-09-03T22:46:04",1630701964,13.40
"2021-09-03T23:46:20",1630705580,13.28
"2021-09-04T00:46:35",1630709195,13.15
"2021-09-04T01:46:51",1630712811,13.04
"2021-09-04T02:47:06",1630716426,13.01
"2021-09-04T03:47:21",1630720041,12.94
"2021-09-04T04:47:37",1630723657,12.92
"2021-09-04T05:47:52",1630727272,12.86
"2021-09-04T06:48:08",1630730888,12.86
"2021-09-04T07:48:23",1630734503,12.86
"2021-09-04T08:48:39",1630738119,13.01
"2021-09-04T09:48:54",1630741734,14.64
"2021-09-04T10:49:10",1630745350,14.63
"2021-09-04T11:49:25",1630748965,13.98
"2021-09-04T12:49:41",1630752581,13.96
"2021-09-04T13:49:56",1630756196,13.98
"2021-09-04T14:50:12",1630759812,13.97
"2021-09-04T15:50:27",1630763427,13.97
"2021-09-04T16:50:43",1630767043,14.00
"2021-09-04T17:50:58",1630770658,13.97
"2021-09-04T18:51:13",1630774273,13.96
"2021-09-04T19:51:29",1630777889,13.99
"2021-09-04T20:51:44",1630781504,13.96
"2021-09-04T21:52:00",1630785120,13.61
"2021-09-04T22:52:15",1630788735,13.42
"2021-09-04T23:52:31",1630792351,13.31
"2021-09-05T00:52:46",1630795966,13.16
"2021-09-05T01:53:02",1630799582,13.05
"2021-09-05T02:53:17",1630803197,12.99
"2021-09-05T03:53:33",1630806813,12.95
"2021-09-05T04:53:48",1630810428,12.90
"2021-09-05T05:54:04",1630814044,12.86
"2021-09-05T06:54:19",1630817659,12.85
"2021-09-05T07:54:35",1630821275,12.83
"2021-09-05T08:54:50",1630824890,13.12
"2021-09-05T09:55:05",1630828505,14.63
"2021-09-05T10:55:21",1630832121,14.63
"2021-09-05T11:55:36",1630835736,13.96
"2021-09-05T12:55:52",1630839352,13.98
"2021-09-05T13:56:07",1630842967,13.97
"2021-09-05T14:56:23",1630846583,13.97
"2021-09-05T15:56:38",1630850198,13.98
"2021-09-05T16:56:54",1630853814,13.97
"2021-09-05T17:57:09",1630857429,13.97
"2021-09-05T18:57:25",1630861045,13.97
"2021-09-05T19:57:40",1630864660,13.97
"2021-09-05T20:57:56",1630868276,13.92
"2021-09-05T21:58:11",1630871891,13.61
"2021-09-05T22:58:27",1630875507,13.46
"2021-09-05T23:58:42",1630879122,13.32
"2021-09-06T00:58:57",1630882737,13.20
"2021-09-06T01:59:13",1630886353,13.06
"2021-09-06T02:59:28",1630889968,13.01
"2021-09-06T03:59:44",1630893584,12.92
"2021-09-06T04:59:59",1630897199,12.89
"2021-09-06T06:00:15",1630900815,12.87
"2021-09-06T07:00:30",1630904430,12.84
"2021-09-06T08:00:46",1630908046,12.83
"2021-09-06T09:01:01",1630911661,13.12
"2021-09-06T10:01:17",1630915277,14.64
"2021-09-06T11:01:32",1630918892,14.63
"2021-09-06T12:01:48",1630922508,13.96
"2021-09-06T13:02:03",1630926123,13.97
"2021-09-06T14:02:19",1630929739,13.96
"2021-09-06T15:02:34",1630933354,13.96
"2021-09-06T16:02:50",1630936970,13.95
"2021-09-06T17:03:05",1630940585,13.97
"2021-09-06T18:03:20",1630944200,13.97
"2021-09-06T19:03:36",1630947816,13.97
"2021-09-06T20:03:51",1630951431,13.98
"2021-09-06T21:04:07",1630955047,13.95
"2021-09-06T22:04:22",1630958662,13.64
"2021-09-06T23:04:38",1630962278,13.44
"2021-09-07T00:04:53",1630965893,13.33
"2021-09-07T01:05:09",1630969509,13.17
"2021-09-07T02:05:24",1630973124,13.07
"2021-09-07T03:05:40",1630976740,13.01
"2021-09-07T04:05:55",1630980355,12.94
"2021-09-07T05:06:11",1630983971,12.88
"2021-09-07T06:06:26",1630987586,12.85
"2021-09-07T07:06:42",1630991202,12.84
"2021-09-07T08:06:57",1630994817,12.82
"2021-09-07T09:07:13",1630998433,13.02
"2021-09-07T10:07:28",1631002048,14.63
"2021-09-07T11:07:43",1631005663,14.64
"2021-09-07T12:07:59",1631009279,13.98
"2021-09-07T13:08:14",1631012894,13.98
"2021-09-07T14:08:30",1631016510,13.98
"2021-09-07T15:08:45",1631020125,13.97
"2021-09-07T16:09:01",1631023741,13.98
"2021-09-07T17:09:16",1631027356,13.99
"2021-09-07T18:09:32",1631030972,13.99
"2021-09-07T19:09:47",1631034587,13.98
"2021-09-07T20:10:03",1631038203,13.98
"2021-09-07T21:10:18",1631041818,13.95
"2021-09-07T22:10:34",1631045434,13.63
"2021-09-07T23:10:49",1631049049,13.45
"2021-09-08T00:11:05",1631052665,13.30
"2021-09-08T01:11:20",1631056280,13.15
"2021-09-08T02:11:35",1631059895,13.04
"2021-09-08T03:11:51",1631063511,13.00
"2021-09-08T04:12:06",1631067126,12.95
"2021-09-08T05:12:22",1631070742,12.89
"2021-09-08T06:12:37",1631074357,12.85
"2021-09-08T07:12:53",1631077973,12.84
"2021-09-08T08:13:08",1631081588,12.85
"2021-09-08T09:13:24",1631085204,12.99
"2021-09-08T10:13:39",1631088819,14.67
"2021-09-08T11:13:55",1631092435,14.64
"2021-09-08T12:14:10",1631096050,13.95
"2021-09-08T13:14:26",1631099666,13.99
"2021-09-08T14:14:41",1631103281,13.97
"2021-09-08T15:14:57",1631106897,13.97
"2021-09-08T16:15:12",1631110512,13.99
